sim rep samples read_depth fst_13 fst_23 ne_pop2 acc_pop32 acc_pop2 z_ind pop runtime_ref_z runtime_z
74 3 10 5 0.00541 0.00142 7.380306 0.9 0.9 1.9532078 pop2 64 33
74 3 10 5 0.00541 0.00142 7.380306 0.9 0.9 -0.7641020 pop2 64 33
74 3 10 5 0.00541 0.00142 7.380306 0.9 0.9 1.2037916 pop2 64 33
74 3 10 5 0.00541 0.00142 7.380306 0.9 0.9 0.7290026 pop2 64 33
74 3 10 5 0.00541 0.00142 7.380306 0.9 0.9 -0.9094329 pop2 64 33
74 3 10 5 0.00541 0.00142 7.380306 0.9 0.9 0.7980810 pop2 64 33
74 3 10 5 0.00541 0.00142 7.380306 0.9 0.9 1.3633918 pop2 64 33
74 3 10 5 0.00541 0.00142 7.380306 0.9 0.9 -0.3363023 pop2 64 33
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 2.6274983 pop3 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 -0.5194571 pop3 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 -0.7282209 pop3 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 1.8304165 pop3 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 -0.1545469 pop3 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 1.9737343 pop3 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 -0.9083629 pop3 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 -0.1582030 pop3 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 -0.2925356 pop3 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 -0.8707024 pop3 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 -0.1549977 pop2 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 -0.0672820 pop2 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 -0.1224069 pop2 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 0.0719193 pop2 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 -0.0721274 pop2 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 1.9456759 pop2 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 1.9764138 pop2 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 1.9717224 pop2 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 2.5354589 pop2 201 19
69 2 50 1 0.00474 0.00247 17.568817 1 0.7 -0.8100579 pop2 201 19
85 2 10 1 0.06093 0.03144 2.3579862 1 1 2.3557212 pop3 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 -1.6619954 pop3 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 -1.8156558 pop3 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 -0.7627221 pop3 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 -1.4432971 pop3 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 -1.5095847 pop3 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 3.6764205 pop3 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 -1.1122109 pop3 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 -0.8252125 pop3 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 -2.1284708 pop3 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 3.2717109 pop2 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 0.5108224 pop2 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 -0.2261600 pop2 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 0.0761276 pop2 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 -0.5774112 pop2 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 -0.2955433 pop2 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 0.0190478 pop2 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 0.6892309 pop2 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 4.2164985 pop2 41 20
85 2 10 1 0.06093 0.03144 2.3579862 1 1 0.5458033 pop2 41 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.1766611 pop3 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 0.0989865 pop3 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.5841676 pop3 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.7408732 pop3 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.1915838 pop3 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.8430627 pop3 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.8750343 pop3 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.2885680 pop3 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -1.0343836 pop3 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.6730847 pop3 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 1.7559692 pop2 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 1.9192134 pop2 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.7856587 pop2 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.0109253 pop2 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.7039869 pop2 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 0.1293200 pop2 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.1980678 pop2 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.9989057 pop2 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 2.5557736 pop2 209 20
57 3 50 1 0.00538 0.0028 17.5577 1 0.8 -0.7303015 pop2 209 20
33 4 50 1 0.00886 0.00387 17.525911 1 1 -0.8392033 pop3 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 2.1655652 pop3 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 -1.1131138 pop3 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 -0.3347504 pop3 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 -0.1459455 pop3 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 -0.3003674 pop3 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 1.7301096 pop3 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 -1.2500122 pop3 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 -0.1920048 pop3 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 -0.3729079 pop3 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 1.6515771 pop2 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 -0.5426597 pop2 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 -0.0891267 pop2 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 2.3534488 pop2 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 -0.0902251 pop2 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 -0.2811522 pop2 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 -0.7908100 pop2 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 -0.9411126 pop2 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 2.1811319 pop2 253 25
33 4 50 1 0.00886 0.00387 17.525911 1 1 2.2820856 pop2 253 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 0.7662370 pop3 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 -1.0378003 pop3 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 0.0051134 pop3 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 0.6174747 pop3 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 0.4757034 pop3 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 -2.1002859 pop3 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 -0.6845250 pop3 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 -1.8437644 pop3 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 -2.4883156 pop3 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 -1.7604604 pop3 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 -1.9831165 pop2 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 -0.4216080 pop2 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 -1.8987822 pop2 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 -0.1128013 pop2 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 -1.2165585 pop2 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 0.3407612 pop2 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 2.0101202 pop2 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 -0.0709055 pop2 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 1.2569503 pop2 261 25
46 3 50 5 0.00735 0.00452 42.64279 1 0.9 2.0955752 pop2 261 25
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.4584222 pop3 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -1.0105698 pop3 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.8100934 pop3 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.2949745 pop3 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 2.4854511 pop3 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.2521554 pop3 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 2.3782939 pop3 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.7065907 pop3 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.2557564 pop3 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 1.6295567 pop3 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.1285789 pop2 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 2.2939868 pop2 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.3969328 pop2 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.2151035 pop2 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.7899152 pop2 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 1.7626444 pop2 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.3328511 pop2 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.1296838 pop2 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.6412484 pop2 498 24
71 1 100 1 0.00424 0.00221 36.20146 0.9 1 -0.9226673 pop2 498 24
86 2 10 5 0.06389 0.02668 7.1918955 1 1 -3.1105799 pop3 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 -2.1763656 pop3 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 -0.7178150 pop3 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 -2.0013378 pop3 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 -1.4191777 pop3 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 -2.3440210 pop3 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 -2.0334000 pop3 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 0.1957952 pop3 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 -1.9118343 pop3 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 -2.1834262 pop3 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 0.6943956 pop2 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 0.8365060 pop2 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 0.1068952 pop2 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 0.8311550 pop2 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 0.0713360 pop2 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 -1.4129917 pop2 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 0.9199737 pop2 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 0.7712957 pop2 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 0.2328986 pop2 53 26
86 2 10 5 0.06389 0.02668 7.1918955 1 1 1.6124347 pop2 53 26
12 3 100 5 0.03939 0.01965 84.917 1 1 -4.1090675 pop3 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -2.6084581 pop3 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -3.4828622 pop3 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -0.8754953 pop3 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -2.7442711 pop3 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -3.8491444 pop3 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -2.0429226 pop3 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -2.8509478 pop3 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -2.9920540 pop3 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -2.4236766 pop3 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -0.3177730 pop2 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 1.6693254 pop2 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -0.9292212 pop2 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 0.9936054 pop2 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 1.7702948 pop2 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -0.0655113 pop2 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 1.4551350 pop2 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -0.6631571 pop2 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 0.6060256 pop2 489 23
12 3 100 5 0.03939 0.01965 84.917 1 1 -0.7909311 pop2 489 23
91 2 10 1 0.10585 0.05833 2.3332167 1 1 -1.1518115 pop3 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 -1.5031547 pop3 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 -1.7988299 pop3 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 -0.9384081 pop3 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 2.3396803 pop3 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 -1.1683286 pop3 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 -2.1007075 pop3 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 -0.9344485 pop3 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 -0.7847197 pop3 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 -2.0166748 pop3 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 -0.2934884 pop2 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 0.6611737 pop2 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 0.3388151 pop2 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 0.8047776 pop2 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 0.7333583 pop2 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 0.4007926 pop2 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 -0.1252210 pop2 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 -0.3753721 pop2 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 2.6350988 pop2 38 19
91 2 10 1 0.10585 0.05833 2.3332167 1 1 0.2651114 pop2 38 19
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 0.7512290 pop3 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -1.8084172 pop3 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -1.1392188 pop3 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 0.9148492 pop3 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -0.3771671 pop3 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -0.8909610 pop3 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -0.2749505 pop3 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 0.6152956 pop3 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -0.1432099 pop3 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -1.2301849 pop3 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -0.2202079 pop2 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -1.0172020 pop2 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -0.2811109 pop2 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -0.3250268 pop2 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 0.3485213 pop2 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -1.6942313 pop2 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -1.0552005 pop2 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -0.2557465 pop2 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -1.4625179 pop2 50 25
80 3 10 5 0.00171 0.00394 7.308229 0.2 0.3 -0.0466942 pop2 50 25
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -0.4253340 pop3 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -0.2587936 pop3 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -0.7271619 pop3 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -1.3099982 pop3 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -0.2546479 pop3 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -0.9151611 pop3 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -0.2727514 pop3 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -1.0803510 pop3 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -0.4664687 pop3 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -1.2407512 pop3 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -0.6262524 pop2 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -0.7551747 pop2 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -0.3225576 pop2 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 2.0822468 pop2 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 0.1015558 pop2 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -0.0851031 pop2 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 0.0719370 pop2 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -1.0223734 pop2 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -0.7458525 pop2 471 21
23 3 100 1 0.0146 0.00788 35.91131 1 0.9 -0.5316660 pop2 471 21
40 4 50 5 0.00789 0.00516 42.63174 1 1 -1.9056410 pop3 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 0.1599132 pop3 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 -0.5454139 pop3 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 0.1069177 pop3 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 -0.6725828 pop3 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 1.1395662 pop3 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 1.2180722 pop3 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 -2.3457745 pop3 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 -1.1887242 pop3 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 -1.2115539 pop3 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 -0.8888807 pop2 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 0.8177326 pop2 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 1.6660684 pop2 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 1.2949230 pop2 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 0.0342792 pop2 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 -0.7453668 pop2 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 0.9048403 pop2 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 -1.1491133 pop2 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 -1.4998083 pop2 263 26
40 4 50 5 0.00789 0.00516 42.63174 1 1 -0.2746489 pop2 263 26
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 3.2748714 pop3 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 -1.0466152 pop3 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 -0.0216054 pop3 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 -1.0624115 pop3 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 0.0289157 pop3 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 -0.0275902 pop3 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 2.2671861 pop3 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 -0.1933827 pop3 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 -1.1221036 pop3 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 2.4045575 pop3 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 -1.0911673 pop2 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 0.0339223 pop2 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 -0.6828776 pop2 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 -0.9354969 pop2 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 -0.1024849 pop2 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 -0.9558778 pop2 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 0.1166018 pop2 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 0.0857793 pop2 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 -0.7291177 pop2 437 20
53 2 100 1 0.00593 0.00298 36.17335 1 0.8 -0.0079381 pop2 437 20
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.9212819 pop3 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.9281965 pop3 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.2215210 pop3 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.7614273 pop3 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.8507713 pop3 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.1845688 pop3 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 0.1273086 pop3 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 2.3404704 pop3 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.3210889 pop3 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.2348835 pop3 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.5855708 pop2 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.6566486 pop2 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.8815221 pop2 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.7251139 pop2 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.1539297 pop2 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.5347554 pop2 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.2505543 pop2 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.9061411 pop2 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 2.4082631 pop2 202 19
75 2 50 1 0.00476 0.00253 17.622536 0.9 1 -0.0900408 pop2 202 19
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 0.3133356 pop3 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 -0.0279111 pop3 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 -0.5678494 pop3 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 0.1082218 pop3 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 0.4537380 pop3 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 -1.3716404 pop3 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 -2.0832608 pop3 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 0.9195639 pop3 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 0.3870760 pop3 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 -0.8255876 pop3 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 1.1733268 pop2 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 -0.0566290 pop2 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 -0.9831894 pop2 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 0.1922753 pop2 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 0.1928537 pop2 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 0.6159724 pop2 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 -0.5467997 pop2 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 -0.0294645 pop2 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 0.4307318 pop2 373 37
34 3 50 5 0.00933 0.00438 42.6573 1 0.8 -0.6974016 pop2 373 37
73 5 10 1 0.00389 0.00338 2.4426522 0.6 0.5 -0.9391441 pop3 41 20
73 5 10 1 0.00389 0.00338 2.4426522 0.6 0.5 1.8278894 pop3 41 20
73 5 10 1 0.00389 0.00338 2.4426522 0.6 0.5 -0.3348706 pop3 41 20
73 5 10 1 0.00389 0.00338 2.4426522 0.6 0.5 -0.4696547 pop3 41 20
73 5 10 1 0.00389 0.00338 2.4426522 0.6 0.5 -1.0251594 pop3 41 20
73 5 10 1 0.00389 0.00338 2.4426522 0.6 0.5 -0.6521069 pop3 41 20
73 5 10 1 0.00389 0.00338 2.4426522 0.6 0.5 -0.7286068 pop3 41 20
73 5 10 1 0.00389 0.00338 2.4426522 0.6 0.5 -1.0231968 pop3 41 20
73 5 10 1 0.00389 0.00338 2.4426522 0.6 0.5 -0.6670566 pop3 41 20
73 5 10 1 0.00389 0.00338 2.4426522 0.6 0.5 -0.6692537 pop3 41 20
73 5 10 1 0.00389 0.00338 2.4426522 0.6 0.5 -0.6077569 pop2 41 20
73 5 10 1 0.00389 0.00338 2.4426522 0.6 0.5 1.1126410 pop2 41 20
73 5 10 1 0.00389 0.00338 2.4426522 0.6 0.5 -0.7055311 pop2 41 20
